Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Jena (No Inferencing),Inject,,railway-inject-1,1,Read,,280503886
Jena (No Inferencing),Inject,,railway-inject-1,1,Check,,306210796
Jena (No Inferencing),Inject,,railway-inject-1,1,Transformation,1,21291415
Jena (No Inferencing),Inject,,railway-inject-1,1,Recheck,1,70876806
Jena (No Inferencing),Inject,,railway-inject-1,1,Transformation,2,2625499
Jena (No Inferencing),Inject,,railway-inject-1,1,Recheck,2,35172366
Jena (No Inferencing),Inject,,railway-inject-1,1,Transformation,3,2771848
Jena (No Inferencing),Inject,,railway-inject-1,1,Recheck,3,26775958
Jena (No Inferencing),Inject,,railway-inject-1,1,Transformation,4,2616274
Jena (No Inferencing),Inject,,railway-inject-1,1,Recheck,4,24644261
Jena (No Inferencing),Inject,,railway-inject-1,1,Transformation,5,2123695
Jena (No Inferencing),Inject,,railway-inject-1,1,Recheck,5,22025653
Jena (No Inferencing),Inject,,railway-inject-1,2,Read,,90755986
Jena (No Inferencing),Inject,,railway-inject-1,2,Check,,25987805
Jena (No Inferencing),Inject,,railway-inject-1,2,Transformation,1,3565721
Jena (No Inferencing),Inject,,railway-inject-1,2,Recheck,1,22673635
Jena (No Inferencing),Inject,,railway-inject-1,2,Transformation,2,1949542
Jena (No Inferencing),Inject,,railway-inject-1,2,Recheck,2,20732658
Jena (No Inferencing),Inject,,railway-inject-1,2,Transformation,3,1883319
Jena (No Inferencing),Inject,,railway-inject-1,2,Recheck,3,18609626
Jena (No Inferencing),Inject,,railway-inject-1,2,Transformation,4,1785679
Jena (No Inferencing),Inject,,railway-inject-1,2,Recheck,4,17204693
Jena (No Inferencing),Inject,,railway-inject-1,2,Transformation,5,1528973
Jena (No Inferencing),Inject,,railway-inject-1,2,Recheck,5,18326071
Jena (No Inferencing),Inject,,railway-inject-1,3,Read,,80944441
Jena (No Inferencing),Inject,,railway-inject-1,3,Check,,21355131
Jena (No Inferencing),Inject,,railway-inject-1,3,Transformation,1,4333041
Jena (No Inferencing),Inject,,railway-inject-1,3,Recheck,1,23818599
Jena (No Inferencing),Inject,,railway-inject-1,3,Transformation,2,1862769
Jena (No Inferencing),Inject,,railway-inject-1,3,Recheck,2,17539484
Jena (No Inferencing),Inject,,railway-inject-1,3,Transformation,3,1406397
Jena (No Inferencing),Inject,,railway-inject-1,3,Recheck,3,16601063
Jena (No Inferencing),Inject,,railway-inject-1,3,Transformation,4,1341821
Jena (No Inferencing),Inject,,railway-inject-1,3,Recheck,4,16093543
Jena (No Inferencing),Inject,,railway-inject-1,3,Transformation,5,1351263
Jena (No Inferencing),Inject,,railway-inject-1,3,Recheck,5,15154796
Jena (No Inferencing),Inject,,railway-inject-1,4,Read,,63117132
Jena (No Inferencing),Inject,,railway-inject-1,4,Check,,19000186
Jena (No Inferencing),Inject,,railway-inject-1,4,Transformation,1,2234288
Jena (No Inferencing),Inject,,railway-inject-1,4,Recheck,1,17206820
Jena (No Inferencing),Inject,,railway-inject-1,4,Transformation,2,1287779
Jena (No Inferencing),Inject,,railway-inject-1,4,Recheck,2,15906568
Jena (No Inferencing),Inject,,railway-inject-1,4,Transformation,3,1701844
Jena (No Inferencing),Inject,,railway-inject-1,4,Recheck,3,15785461
Jena (No Inferencing),Inject,,railway-inject-1,4,Transformation,4,1322689
Jena (No Inferencing),Inject,,railway-inject-1,4,Recheck,4,15008500
Jena (No Inferencing),Inject,,railway-inject-1,4,Transformation,5,1288684
Jena (No Inferencing),Inject,,railway-inject-1,4,Recheck,5,14335523
Jena (No Inferencing),Inject,,railway-inject-1,5,Read,,63851399
Jena (No Inferencing),Inject,,railway-inject-1,5,Check,,18921440
Jena (No Inferencing),Inject,,railway-inject-1,5,Transformation,1,2322724
Jena (No Inferencing),Inject,,railway-inject-1,5,Recheck,1,17505894
Jena (No Inferencing),Inject,,railway-inject-1,5,Transformation,2,1119552
Jena (No Inferencing),Inject,,railway-inject-1,5,Recheck,2,16347467
Jena (No Inferencing),Inject,,railway-inject-1,5,Transformation,3,1017801
Jena (No Inferencing),Inject,,railway-inject-1,5,Recheck,3,16006903
Jena (No Inferencing),Inject,,railway-inject-1,5,Transformation,4,1624166
Jena (No Inferencing),Inject,,railway-inject-1,5,Recheck,4,16489717
Jena (No Inferencing),Inject,,railway-inject-1,5,Transformation,5,1466223
Jena (No Inferencing),Inject,,railway-inject-1,5,Recheck,5,14910438
