Tool,Workload,Description,Model,Run,Query,Iteration,Matches
Jena (No Inferencing),Inject,,railway-inject-64,1,ConnectedSegments,1,783
Jena (No Inferencing),Inject,,railway-inject-64,1,ConnectedSegments,2,793
Jena (No Inferencing),Inject,,railway-inject-64,1,ConnectedSegments,3,803
Jena (No Inferencing),Inject,,railway-inject-64,1,ConnectedSegments,4,813
Jena (No Inferencing),Inject,,railway-inject-64,1,ConnectedSegments,5,823
Jena (No Inferencing),Inject,,railway-inject-64,1,ConnectedSegments,6,833
Jena (No Inferencing),Inject,,railway-inject-64,1,PosLength,1,1662
Jena (No Inferencing),Inject,,railway-inject-64,1,PosLength,2,1672
Jena (No Inferencing),Inject,,railway-inject-64,1,PosLength,3,1682
Jena (No Inferencing),Inject,,railway-inject-64,1,PosLength,4,1692
Jena (No Inferencing),Inject,,railway-inject-64,1,PosLength,5,1701
Jena (No Inferencing),Inject,,railway-inject-64,1,PosLength,6,1711
Jena (No Inferencing),Inject,,railway-inject-64,1,RouteSensor,1,634
Jena (No Inferencing),Inject,,railway-inject-64,1,RouteSensor,2,643
Jena (No Inferencing),Inject,,railway-inject-64,1,RouteSensor,3,650
Jena (No Inferencing),Inject,,railway-inject-64,1,RouteSensor,4,657
Jena (No Inferencing),Inject,,railway-inject-64,1,RouteSensor,5,666
Jena (No Inferencing),Inject,,railway-inject-64,1,RouteSensor,6,674
Jena (No Inferencing),Inject,,railway-inject-64,1,SemaphoreNeighbor,1,117
Jena (No Inferencing),Inject,,railway-inject-64,1,SemaphoreNeighbor,2,154
Jena (No Inferencing),Inject,,railway-inject-64,1,SemaphoreNeighbor,3,198
Jena (No Inferencing),Inject,,railway-inject-64,1,SemaphoreNeighbor,4,242
Jena (No Inferencing),Inject,,railway-inject-64,1,SemaphoreNeighbor,5,306
Jena (No Inferencing),Inject,,railway-inject-64,1,SemaphoreNeighbor,6,336
Jena (No Inferencing),Inject,,railway-inject-64,1,SwitchSet,1,159
Jena (No Inferencing),Inject,,railway-inject-64,1,SwitchSet,2,154
Jena (No Inferencing),Inject,,railway-inject-64,1,SwitchSet,3,159
Jena (No Inferencing),Inject,,railway-inject-64,1,SwitchSet,4,155
Jena (No Inferencing),Inject,,railway-inject-64,1,SwitchSet,5,156
Jena (No Inferencing),Inject,,railway-inject-64,1,SwitchSet,6,156
Jena (No Inferencing),Inject,,railway-inject-64,1,SwitchMonitored,1,7
Jena (No Inferencing),Inject,,railway-inject-64,1,SwitchMonitored,2,17
Jena (No Inferencing),Inject,,railway-inject-64,1,SwitchMonitored,3,27
Jena (No Inferencing),Inject,,railway-inject-64,1,SwitchMonitored,4,37
Jena (No Inferencing),Inject,,railway-inject-64,1,SwitchMonitored,5,46
Jena (No Inferencing),Inject,,railway-inject-64,1,SwitchMonitored,6,56
Jena (No Inferencing),Inject,,railway-inject-64,2,ConnectedSegments,1,783
Jena (No Inferencing),Inject,,railway-inject-64,2,ConnectedSegments,2,793
Jena (No Inferencing),Inject,,railway-inject-64,2,ConnectedSegments,3,803
Jena (No Inferencing),Inject,,railway-inject-64,2,ConnectedSegments,4,813
Jena (No Inferencing),Inject,,railway-inject-64,2,ConnectedSegments,5,823
Jena (No Inferencing),Inject,,railway-inject-64,2,ConnectedSegments,6,833
Jena (No Inferencing),Inject,,railway-inject-64,2,PosLength,1,1662
Jena (No Inferencing),Inject,,railway-inject-64,2,PosLength,2,1672
Jena (No Inferencing),Inject,,railway-inject-64,2,PosLength,3,1682
Jena (No Inferencing),Inject,,railway-inject-64,2,PosLength,4,1692
Jena (No Inferencing),Inject,,railway-inject-64,2,PosLength,5,1701
Jena (No Inferencing),Inject,,railway-inject-64,2,PosLength,6,1711
Jena (No Inferencing),Inject,,railway-inject-64,2,RouteSensor,1,634
Jena (No Inferencing),Inject,,railway-inject-64,2,RouteSensor,2,643
Jena (No Inferencing),Inject,,railway-inject-64,2,RouteSensor,3,650
Jena (No Inferencing),Inject,,railway-inject-64,2,RouteSensor,4,657
Jena (No Inferencing),Inject,,railway-inject-64,2,RouteSensor,5,666
Jena (No Inferencing),Inject,,railway-inject-64,2,RouteSensor,6,674
Jena (No Inferencing),Inject,,railway-inject-64,2,SemaphoreNeighbor,1,117
Jena (No Inferencing),Inject,,railway-inject-64,2,SemaphoreNeighbor,2,154
Jena (No Inferencing),Inject,,railway-inject-64,2,SemaphoreNeighbor,3,198
Jena (No Inferencing),Inject,,railway-inject-64,2,SemaphoreNeighbor,4,242
Jena (No Inferencing),Inject,,railway-inject-64,2,SemaphoreNeighbor,5,306
Jena (No Inferencing),Inject,,railway-inject-64,2,SemaphoreNeighbor,6,336
Jena (No Inferencing),Inject,,railway-inject-64,2,SwitchSet,1,159
Jena (No Inferencing),Inject,,railway-inject-64,2,SwitchSet,2,154
Jena (No Inferencing),Inject,,railway-inject-64,2,SwitchSet,3,159
