Tool,Workload,Description,Model,Run,Query,Iteration,Matches
SQLite,Repair,,railway-repair-64,1,ConnectedSegments,1,780
SQLite,Repair,,railway-repair-64,1,ConnectedSegments,2,702
SQLite,Repair,,railway-repair-64,1,ConnectedSegments,3,632
SQLite,Repair,,railway-repair-64,1,ConnectedSegments,4,569
SQLite,Repair,,railway-repair-64,1,ConnectedSegments,5,513
SQLite,Repair,,railway-repair-64,1,ConnectedSegments,6,462
SQLite,Repair,,railway-repair-64,1,PosLength,1,7929
SQLite,Repair,,railway-repair-64,1,PosLength,2,7130
SQLite,Repair,,railway-repair-64,1,PosLength,3,6405
SQLite,Repair,,railway-repair-64,1,PosLength,4,5762
SQLite,Repair,,railway-repair-64,1,PosLength,5,5183
SQLite,Repair,,railway-repair-64,1,PosLength,6,4663
SQLite,Repair,,railway-repair-64,1,RouteSensor,1,1296
SQLite,Repair,,railway-repair-64,1,RouteSensor,2,1174
SQLite,Repair,,railway-repair-64,1,RouteSensor,3,1063
SQLite,Repair,,railway-repair-64,1,RouteSensor,4,962
SQLite,Repair,,railway-repair-64,1,RouteSensor,5,871
SQLite,Repair,,railway-repair-64,1,RouteSensor,6,788
SQLite,Repair,,railway-repair-64,1,SemaphoreNeighbor,1,184
SQLite,Repair,,railway-repair-64,1,SemaphoreNeighbor,2,99
SQLite,Repair,,railway-repair-64,1,SemaphoreNeighbor,3,76
SQLite,Repair,,railway-repair-64,1,SemaphoreNeighbor,4,50
SQLite,Repair,,railway-repair-64,1,SemaphoreNeighbor,5,33
SQLite,Repair,,railway-repair-64,1,SemaphoreNeighbor,6,29
SQLite,Repair,,railway-repair-64,1,SwitchSet,1,252
SQLite,Repair,,railway-repair-64,1,SwitchSet,2,245
SQLite,Repair,,railway-repair-64,1,SwitchSet,3,226
SQLite,Repair,,railway-repair-64,1,SwitchSet,4,204
SQLite,Repair,,railway-repair-64,1,SwitchSet,5,187
SQLite,Repair,,railway-repair-64,1,SwitchSet,6,174
SQLite,Repair,,railway-repair-64,1,SwitchMonitored,1,70
SQLite,Repair,,railway-repair-64,1,SwitchMonitored,2,63
SQLite,Repair,,railway-repair-64,1,SwitchMonitored,3,57
SQLite,Repair,,railway-repair-64,1,SwitchMonitored,4,52
SQLite,Repair,,railway-repair-64,1,SwitchMonitored,5,47
SQLite,Repair,,railway-repair-64,1,SwitchMonitored,6,43
SQLite,Repair,,railway-repair-64,2,ConnectedSegments,1,780
SQLite,Repair,,railway-repair-64,2,ConnectedSegments,2,702
SQLite,Repair,,railway-repair-64,2,ConnectedSegments,3,632
SQLite,Repair,,railway-repair-64,2,ConnectedSegments,4,569
SQLite,Repair,,railway-repair-64,2,ConnectedSegments,5,513
SQLite,Repair,,railway-repair-64,2,ConnectedSegments,6,462
SQLite,Repair,,railway-repair-64,2,PosLength,1,7929
SQLite,Repair,,railway-repair-64,2,PosLength,2,7130
SQLite,Repair,,railway-repair-64,2,PosLength,3,6405
SQLite,Repair,,railway-repair-64,2,PosLength,4,5762
SQLite,Repair,,railway-repair-64,2,PosLength,5,5183
SQLite,Repair,,railway-repair-64,2,PosLength,6,4663
SQLite,Repair,,railway-repair-64,2,RouteSensor,1,1296
SQLite,Repair,,railway-repair-64,2,RouteSensor,2,1174
SQLite,Repair,,railway-repair-64,2,RouteSensor,3,1063
SQLite,Repair,,railway-repair-64,2,RouteSensor,4,962
SQLite,Repair,,railway-repair-64,2,RouteSensor,5,871
SQLite,Repair,,railway-repair-64,2,RouteSensor,6,788
SQLite,Repair,,railway-repair-64,2,SemaphoreNeighbor,1,184
SQLite,Repair,,railway-repair-64,2,SemaphoreNeighbor,2,99
SQLite,Repair,,railway-repair-64,2,SemaphoreNeighbor,3,76
SQLite,Repair,,railway-repair-64,2,SemaphoreNeighbor,4,50
SQLite,Repair,,railway-repair-64,2,SemaphoreNeighbor,5,33
SQLite,Repair,,railway-repair-64,2,SemaphoreNeighbor,6,29
SQLite,Repair,,railway-repair-64,2,SwitchSet,1,252
SQLite,Repair,,railway-repair-64,2,SwitchSet,2,245
SQLite,Repair,,railway-repair-64,2,SwitchSet,3,226
SQLite,Repair,,railway-repair-64,2,SwitchSet,4,204
SQLite,Repair,,railway-repair-64,2,SwitchSet,5,187
SQLite,Repair,,railway-repair-64,2,SwitchSet,6,174
SQLite,Repair,,railway-repair-64,2,SwitchMonitored,1,70
SQLite,Repair,,railway-repair-64,2,SwitchMonitored,2,63
SQLite,Repair,,railway-repair-64,2,SwitchMonitored,3,57
SQLite,Repair,,railway-repair-64,2,SwitchMonitored,4,52
SQLite,Repair,,railway-repair-64,2,SwitchMonitored,5,47
SQLite,Repair,,railway-repair-64,2,SwitchMonitored,6,43
SQLite,Repair,,railway-repair-64,3,ConnectedSegments,1,780
SQLite,Repair,,railway-repair-64,3,ConnectedSegments,2,702
SQLite,Repair,,railway-repair-64,3,ConnectedSegments,3,632
SQLite,Repair,,railway-repair-64,3,ConnectedSegments,4,569
SQLite,Repair,,railway-repair-64,3,ConnectedSegments,5,513
SQLite,Repair,,railway-repair-64,3,ConnectedSegments,6,462
SQLite,Repair,,railway-repair-64,3,PosLength,1,7929
SQLite,Repair,,railway-repair-64,3,PosLength,2,7130
SQLite,Repair,,railway-repair-64,3,PosLength,3,6405
SQLite,Repair,,railway-repair-64,3,PosLength,4,5762
SQLite,Repair,,railway-repair-64,3,PosLength,5,5183
SQLite,Repair,,railway-repair-64,3,PosLength,6,4663
SQLite,Repair,,railway-repair-64,3,RouteSensor,1,1296
SQLite,Repair,,railway-repair-64,3,RouteSensor,2,1174
SQLite,Repair,,railway-repair-64,3,RouteSensor,3,1063
SQLite,Repair,,railway-repair-64,3,RouteSensor,4,962
SQLite,Repair,,railway-repair-64,3,RouteSensor,5,871
SQLite,Repair,,railway-repair-64,3,RouteSensor,6,788
