Tool,Workload,Description,Model,Run,Phase,Iteration,Time
MySQL,Inject,,railway-inject-8,1,Read,,420745914
MySQL,Inject,,railway-inject-8,1,Check,,9924297860
MySQL,Inject,,railway-inject-8,1,Transformation,1,41870448
MySQL,Inject,,railway-inject-8,1,Recheck,1,10351979466
MySQL,Inject,,railway-inject-8,1,Transformation,2,33984945
MySQL,Inject,,railway-inject-8,1,Recheck,2,9833466319
MySQL,Inject,,railway-inject-8,1,Transformation,3,28834525
MySQL,Inject,,railway-inject-8,1,Recheck,3,9797472242
MySQL,Inject,,railway-inject-8,1,Transformation,4,28840849
MySQL,Inject,,railway-inject-8,1,Recheck,4,9815888558
MySQL,Inject,,railway-inject-8,1,Transformation,5,28477894
MySQL,Inject,,railway-inject-8,1,Recheck,5,9517508971
MySQL,Inject,,railway-inject-8,2,Read,,128109344
MySQL,Inject,,railway-inject-8,2,Check,,10045168641
MySQL,Inject,,railway-inject-8,2,Transformation,1,28700574
MySQL,Inject,,railway-inject-8,2,Recheck,1,9821381928
MySQL,Inject,,railway-inject-8,2,Transformation,2,26834587
MySQL,Inject,,railway-inject-8,2,Recheck,2,9701611078
MySQL,Inject,,railway-inject-8,2,Transformation,3,27024185
MySQL,Inject,,railway-inject-8,2,Recheck,3,9633133092
MySQL,Inject,,railway-inject-8,2,Transformation,4,29143394
MySQL,Inject,,railway-inject-8,2,Recheck,4,9617023010
MySQL,Inject,,railway-inject-8,2,Transformation,5,26715013
MySQL,Inject,,railway-inject-8,2,Recheck,5,9478865523
MySQL,Inject,,railway-inject-8,3,Read,,128352761
MySQL,Inject,,railway-inject-8,3,Check,,10312177891
MySQL,Inject,,railway-inject-8,3,Transformation,1,27142658
MySQL,Inject,,railway-inject-8,3,Recheck,1,9994294137
MySQL,Inject,,railway-inject-8,3,Transformation,2,25056830
MySQL,Inject,,railway-inject-8,3,Recheck,2,11045124512
MySQL,Inject,,railway-inject-8,3,Transformation,3,30828605
MySQL,Inject,,railway-inject-8,3,Recheck,3,10246851031
MySQL,Inject,,railway-inject-8,3,Transformation,4,25941644
MySQL,Inject,,railway-inject-8,3,Recheck,4,9687468658
MySQL,Inject,,railway-inject-8,3,Transformation,5,25165668
MySQL,Inject,,railway-inject-8,3,Recheck,5,9538422100
MySQL,Inject,,railway-inject-8,4,Read,,126909371
MySQL,Inject,,railway-inject-8,4,Check,,9902745949
MySQL,Inject,,railway-inject-8,4,Transformation,1,25535274
MySQL,Inject,,railway-inject-8,4,Recheck,1,10023909019
MySQL,Inject,,railway-inject-8,4,Transformation,2,25389022
MySQL,Inject,,railway-inject-8,4,Recheck,2,9804513897
MySQL,Inject,,railway-inject-8,4,Transformation,3,25433844
MySQL,Inject,,railway-inject-8,4,Recheck,3,9853253203
MySQL,Inject,,railway-inject-8,4,Transformation,4,30015331
MySQL,Inject,,railway-inject-8,4,Recheck,4,9589657275
MySQL,Inject,,railway-inject-8,4,Transformation,5,25129546
MySQL,Inject,,railway-inject-8,4,Recheck,5,9628165760
MySQL,Inject,,railway-inject-8,5,Read,,141187260
MySQL,Inject,,railway-inject-8,5,Check,,9949130896
MySQL,Inject,,railway-inject-8,5,Transformation,1,26739883
MySQL,Inject,,railway-inject-8,5,Recheck,1,9854969012
MySQL,Inject,,railway-inject-8,5,Transformation,2,24681115
MySQL,Inject,,railway-inject-8,5,Recheck,2,9809507184
MySQL,Inject,,railway-inject-8,5,Transformation,3,24994833
MySQL,Inject,,railway-inject-8,5,Recheck,3,9658669948
MySQL,Inject,,railway-inject-8,5,Transformation,4,28720368
MySQL,Inject,,railway-inject-8,5,Recheck,4,9706046085
MySQL,Inject,,railway-inject-8,5,Transformation,5,23995916
MySQL,Inject,,railway-inject-8,5,Recheck,5,9567712266
