Tool,Workload,Description,Model,Run,Phase,Iteration,Time
SQLite,Inject,,railway-inject-64,1,Read,,1821895799
SQLite,Inject,,railway-inject-64,1,Check,,2647878832
SQLite,Inject,,railway-inject-64,1,Transformation,1,7117142
SQLite,Inject,,railway-inject-64,1,Recheck,1,2617583424
SQLite,Inject,,railway-inject-64,1,Transformation,2,6480106
SQLite,Inject,,railway-inject-64,1,Recheck,2,2610061443
SQLite,Inject,,railway-inject-64,1,Transformation,3,6460594
SQLite,Inject,,railway-inject-64,1,Recheck,3,2620119835
SQLite,Inject,,railway-inject-64,1,Transformation,4,6505663
SQLite,Inject,,railway-inject-64,1,Recheck,4,2613458919
SQLite,Inject,,railway-inject-64,1,Transformation,5,6003982
SQLite,Inject,,railway-inject-64,1,Recheck,5,2609797807
SQLite,Inject,,railway-inject-64,2,Read,,1637117845
SQLite,Inject,,railway-inject-64,2,Check,,2611213982
SQLite,Inject,,railway-inject-64,2,Transformation,1,6539140
SQLite,Inject,,railway-inject-64,2,Recheck,1,2600126518
SQLite,Inject,,railway-inject-64,2,Transformation,2,6669457
SQLite,Inject,,railway-inject-64,2,Recheck,2,2606492551
SQLite,Inject,,railway-inject-64,2,Transformation,3,6230746
SQLite,Inject,,railway-inject-64,2,Recheck,3,2599877787
SQLite,Inject,,railway-inject-64,2,Transformation,4,6193620
SQLite,Inject,,railway-inject-64,2,Recheck,4,2599655582
SQLite,Inject,,railway-inject-64,2,Transformation,5,6057372
SQLite,Inject,,railway-inject-64,2,Recheck,5,2588206158
SQLite,Inject,,railway-inject-64,3,Read,,1667671330
SQLite,Inject,,railway-inject-64,3,Check,,2636826975
SQLite,Inject,,railway-inject-64,3,Transformation,1,6282654
SQLite,Inject,,railway-inject-64,3,Recheck,1,2622277022
SQLite,Inject,,railway-inject-64,3,Transformation,2,6561875
SQLite,Inject,,railway-inject-64,3,Recheck,2,2642523934
SQLite,Inject,,railway-inject-64,3,Transformation,3,6412075
SQLite,Inject,,railway-inject-64,3,Recheck,3,2620314648
SQLite,Inject,,railway-inject-64,3,Transformation,4,6507823
SQLite,Inject,,railway-inject-64,3,Recheck,4,2627414339
SQLite,Inject,,railway-inject-64,3,Transformation,5,5985432
SQLite,Inject,,railway-inject-64,3,Recheck,5,2611041007
SQLite,Inject,,railway-inject-64,4,Read,,1702527893
SQLite,Inject,,railway-inject-64,4,Check,,2636035329
SQLite,Inject,,railway-inject-64,4,Transformation,1,6274069
SQLite,Inject,,railway-inject-64,4,Recheck,1,2632915452
SQLite,Inject,,railway-inject-64,4,Transformation,2,6295696
SQLite,Inject,,railway-inject-64,4,Recheck,2,2633581841
SQLite,Inject,,railway-inject-64,4,Transformation,3,6642792
SQLite,Inject,,railway-inject-64,4,Recheck,3,2626420056
SQLite,Inject,,railway-inject-64,4,Transformation,4,6260241
SQLite,Inject,,railway-inject-64,4,Recheck,4,2628008625
SQLite,Inject,,railway-inject-64,4,Transformation,5,6118510
SQLite,Inject,,railway-inject-64,4,Recheck,5,2607698496
SQLite,Inject,,railway-inject-64,5,Read,,1797866081
SQLite,Inject,,railway-inject-64,5,Check,,2626676769
SQLite,Inject,,railway-inject-64,5,Transformation,1,6307912
SQLite,Inject,,railway-inject-64,5,Recheck,1,2624272445
SQLite,Inject,,railway-inject-64,5,Transformation,2,6348495
SQLite,Inject,,railway-inject-64,5,Recheck,2,2602090504
SQLite,Inject,,railway-inject-64,5,Transformation,3,6303178
SQLite,Inject,,railway-inject-64,5,Recheck,3,2623882646
SQLite,Inject,,railway-inject-64,5,Transformation,4,7051109
SQLite,Inject,,railway-inject-64,5,Recheck,4,2605822062
SQLite,Inject,,railway-inject-64,5,Transformation,5,6201282
SQLite,Inject,,railway-inject-64,5,Recheck,5,2596629259
