Tool,Workload,Description,Model,Run,Query,Iteration,Matches
Jena (No Inferencing),Repair,,railway-repair-256,1,ConnectedSegments,1,3119
Jena (No Inferencing),Repair,,railway-repair-256,1,ConnectedSegments,2,2808
Jena (No Inferencing),Repair,,railway-repair-256,1,ConnectedSegments,3,2528
Jena (No Inferencing),Repair,,railway-repair-256,1,ConnectedSegments,4,2276
Jena (No Inferencing),Repair,,railway-repair-256,1,ConnectedSegments,5,2049
Jena (No Inferencing),Repair,,railway-repair-256,1,ConnectedSegments,6,1845
Jena (No Inferencing),Repair,,railway-repair-256,1,PosLength,1,31566
Jena (No Inferencing),Repair,,railway-repair-256,1,PosLength,2,28386
Jena (No Inferencing),Repair,,railway-repair-256,1,PosLength,3,25532
Jena (No Inferencing),Repair,,railway-repair-256,1,PosLength,4,22968
Jena (No Inferencing),Repair,,railway-repair-256,1,PosLength,5,20674
Jena (No Inferencing),Repair,,railway-repair-256,1,PosLength,6,18609
Jena (No Inferencing),Repair,,railway-repair-256,1,RouteSensor,1,5160
Jena (No Inferencing),Repair,,railway-repair-256,1,RouteSensor,2,4676
Jena (No Inferencing),Repair,,railway-repair-256,1,RouteSensor,3,4238
Jena (No Inferencing),Repair,,railway-repair-256,1,RouteSensor,4,3841
Jena (No Inferencing),Repair,,railway-repair-256,1,RouteSensor,5,3480
Jena (No Inferencing),Repair,,railway-repair-256,1,RouteSensor,6,3153
Jena (No Inferencing),Repair,,railway-repair-256,1,SemaphoreNeighbor,1,785
Jena (No Inferencing),Repair,,railway-repair-256,1,SemaphoreNeighbor,2,459
Jena (No Inferencing),Repair,,railway-repair-256,1,SemaphoreNeighbor,3,300
Jena (No Inferencing),Repair,,railway-repair-256,1,SemaphoreNeighbor,4,209
Jena (No Inferencing),Repair,,railway-repair-256,1,SemaphoreNeighbor,5,158
Jena (No Inferencing),Repair,,railway-repair-256,1,SemaphoreNeighbor,6,129
Jena (No Inferencing),Repair,,railway-repair-256,1,SwitchSet,1,1038
Jena (No Inferencing),Repair,,railway-repair-256,1,SwitchSet,2,1001
Jena (No Inferencing),Repair,,railway-repair-256,1,SwitchSet,3,932
