Tool,Workload,Description,Model,Run,Query,Iteration,Matches
TinkerGraph,Inject,,railway-inject-16,1,ConnectedSegments,1,193
TinkerGraph,Inject,,railway-inject-16,1,ConnectedSegments,2,203
TinkerGraph,Inject,,railway-inject-16,1,ConnectedSegments,3,213
TinkerGraph,Inject,,railway-inject-16,1,ConnectedSegments,4,223
TinkerGraph,Inject,,railway-inject-16,1,ConnectedSegments,5,233
TinkerGraph,Inject,,railway-inject-16,1,ConnectedSegments,6,243
TinkerGraph,Inject,,railway-inject-16,1,PosLength,1,368
TinkerGraph,Inject,,railway-inject-16,1,PosLength,2,378
TinkerGraph,Inject,,railway-inject-16,1,PosLength,3,388
TinkerGraph,Inject,,railway-inject-16,1,PosLength,4,398
TinkerGraph,Inject,,railway-inject-16,1,PosLength,5,408
TinkerGraph,Inject,,railway-inject-16,1,PosLength,6,418
TinkerGraph,Inject,,railway-inject-16,1,RouteSensor,1,160
TinkerGraph,Inject,,railway-inject-16,1,RouteSensor,2,164
TinkerGraph,Inject,,railway-inject-16,1,RouteSensor,3,173
TinkerGraph,Inject,,railway-inject-16,1,RouteSensor,4,177
TinkerGraph,Inject,,railway-inject-16,1,RouteSensor,5,185
TinkerGraph,Inject,,railway-inject-16,1,RouteSensor,6,192
TinkerGraph,Inject,,railway-inject-16,1,SemaphoreNeighbor,1,46
TinkerGraph,Inject,,railway-inject-16,1,SemaphoreNeighbor,2,92
TinkerGraph,Inject,,railway-inject-16,1,SemaphoreNeighbor,3,142
TinkerGraph,Inject,,railway-inject-16,1,SemaphoreNeighbor,4,185
TinkerGraph,Inject,,railway-inject-16,1,SemaphoreNeighbor,5,238
TinkerGraph,Inject,,railway-inject-16,1,SemaphoreNeighbor,6,278
TinkerGraph,Inject,,railway-inject-16,1,SwitchSet,1,38
TinkerGraph,Inject,,railway-inject-16,1,SwitchSet,2,38
TinkerGraph,Inject,,railway-inject-16,1,SwitchSet,3,39
TinkerGraph,Inject,,railway-inject-16,1,SwitchSet,4,36
TinkerGraph,Inject,,railway-inject-16,1,SwitchSet,5,28
TinkerGraph,Inject,,railway-inject-16,1,SwitchSet,6,21
TinkerGraph,Inject,,railway-inject-16,1,SwitchMonitored,1,1
TinkerGraph,Inject,,railway-inject-16,1,SwitchMonitored,2,11
TinkerGraph,Inject,,railway-inject-16,1,SwitchMonitored,3,21
TinkerGraph,Inject,,railway-inject-16,1,SwitchMonitored,4,31
TinkerGraph,Inject,,railway-inject-16,1,SwitchMonitored,5,41
TinkerGraph,Inject,,railway-inject-16,1,SwitchMonitored,6,51
TinkerGraph,Inject,,railway-inject-16,2,ConnectedSegments,1,193
TinkerGraph,Inject,,railway-inject-16,2,ConnectedSegments,2,203
TinkerGraph,Inject,,railway-inject-16,2,ConnectedSegments,3,213
TinkerGraph,Inject,,railway-inject-16,2,ConnectedSegments,4,223
TinkerGraph,Inject,,railway-inject-16,2,ConnectedSegments,5,233
TinkerGraph,Inject,,railway-inject-16,2,ConnectedSegments,6,243
TinkerGraph,Inject,,railway-inject-16,2,PosLength,1,368
TinkerGraph,Inject,,railway-inject-16,2,PosLength,2,378
TinkerGraph,Inject,,railway-inject-16,2,PosLength,3,388
TinkerGraph,Inject,,railway-inject-16,2,PosLength,4,398
TinkerGraph,Inject,,railway-inject-16,2,PosLength,5,408
TinkerGraph,Inject,,railway-inject-16,2,PosLength,6,418
TinkerGraph,Inject,,railway-inject-16,2,RouteSensor,1,160
TinkerGraph,Inject,,railway-inject-16,2,RouteSensor,2,164
TinkerGraph,Inject,,railway-inject-16,2,RouteSensor,3,173
TinkerGraph,Inject,,railway-inject-16,2,RouteSensor,4,177
TinkerGraph,Inject,,railway-inject-16,2,RouteSensor,5,185
TinkerGraph,Inject,,railway-inject-16,2,RouteSensor,6,192
TinkerGraph,Inject,,railway-inject-16,2,SemaphoreNeighbor,1,46
TinkerGraph,Inject,,railway-inject-16,2,SemaphoreNeighbor,2,92
TinkerGraph,Inject,,railway-inject-16,2,SemaphoreNeighbor,3,142
TinkerGraph,Inject,,railway-inject-16,2,SemaphoreNeighbor,4,185
TinkerGraph,Inject,,railway-inject-16,2,SemaphoreNeighbor,5,238
TinkerGraph,Inject,,railway-inject-16,2,SemaphoreNeighbor,6,278
TinkerGraph,Inject,,railway-inject-16,2,SwitchSet,1,38
TinkerGraph,Inject,,railway-inject-16,2,SwitchSet,2,38
TinkerGraph,Inject,,railway-inject-16,2,SwitchSet,3,39
TinkerGraph,Inject,,railway-inject-16,2,SwitchSet,4,36
TinkerGraph,Inject,,railway-inject-16,2,SwitchSet,5,28
TinkerGraph,Inject,,railway-inject-16,2,SwitchSet,6,21
TinkerGraph,Inject,,railway-inject-16,2,SwitchMonitored,1,1
TinkerGraph,Inject,,railway-inject-16,2,SwitchMonitored,2,11
TinkerGraph,Inject,,railway-inject-16,2,SwitchMonitored,3,21
TinkerGraph,Inject,,railway-inject-16,2,SwitchMonitored,4,31
TinkerGraph,Inject,,railway-inject-16,2,SwitchMonitored,5,41
TinkerGraph,Inject,,railway-inject-16,2,SwitchMonitored,6,51
TinkerGraph,Inject,,railway-inject-16,3,ConnectedSegments,1,193
TinkerGraph,Inject,,railway-inject-16,3,ConnectedSegments,2,203
TinkerGraph,Inject,,railway-inject-16,3,ConnectedSegments,3,213
TinkerGraph,Inject,,railway-inject-16,3,ConnectedSegments,4,223
TinkerGraph,Inject,,railway-inject-16,3,ConnectedSegments,5,233
TinkerGraph,Inject,,railway-inject-16,3,ConnectedSegments,6,243
TinkerGraph,Inject,,railway-inject-16,3,PosLength,1,368
TinkerGraph,Inject,,railway-inject-16,3,PosLength,2,378
TinkerGraph,Inject,,railway-inject-16,3,PosLength,3,388
TinkerGraph,Inject,,railway-inject-16,3,PosLength,4,398
TinkerGraph,Inject,,railway-inject-16,3,PosLength,5,408
TinkerGraph,Inject,,railway-inject-16,3,PosLength,6,418
TinkerGraph,Inject,,railway-inject-16,3,RouteSensor,1,160
TinkerGraph,Inject,,railway-inject-16,3,RouteSensor,2,164
TinkerGraph,Inject,,railway-inject-16,3,RouteSensor,3,173
TinkerGraph,Inject,,railway-inject-16,3,RouteSensor,4,177
TinkerGraph,Inject,,railway-inject-16,3,RouteSensor,5,185
TinkerGraph,Inject,,railway-inject-16,3,RouteSensor,6,192
