Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Jena (Inferencing),Inject,,railway-inject-1,1,Read,,354525698
Jena (Inferencing),Inject,,railway-inject-1,1,Check,,581453824
Jena (Inferencing),Inject,,railway-inject-1,1,Transformation,1,54925836
Jena (Inferencing),Inject,,railway-inject-1,1,Recheck,1,257333477
Jena (Inferencing),Inject,,railway-inject-1,1,Transformation,2,16371188
Jena (Inferencing),Inject,,railway-inject-1,1,Recheck,2,169834364
Jena (Inferencing),Inject,,railway-inject-1,1,Transformation,3,13601763
Jena (Inferencing),Inject,,railway-inject-1,1,Recheck,3,142548246
Jena (Inferencing),Inject,,railway-inject-1,1,Transformation,4,12179397
Jena (Inferencing),Inject,,railway-inject-1,1,Recheck,4,134025793
Jena (Inferencing),Inject,,railway-inject-1,1,Transformation,5,9388872
Jena (Inferencing),Inject,,railway-inject-1,1,Recheck,5,106819605
Jena (Inferencing),Inject,,railway-inject-1,2,Read,,97240829
Jena (Inferencing),Inject,,railway-inject-1,2,Check,,106177378
Jena (Inferencing),Inject,,railway-inject-1,2,Transformation,1,12920769
Jena (Inferencing),Inject,,railway-inject-1,2,Recheck,1,97113556
Jena (Inferencing),Inject,,railway-inject-1,2,Transformation,2,9459964
Jena (Inferencing),Inject,,railway-inject-1,2,Recheck,2,88005233
Jena (Inferencing),Inject,,railway-inject-1,2,Transformation,3,8753803
Jena (Inferencing),Inject,,railway-inject-1,2,Recheck,3,84939170
Jena (Inferencing),Inject,,railway-inject-1,2,Transformation,4,12344848
Jena (Inferencing),Inject,,railway-inject-1,2,Recheck,4,92239344
Jena (Inferencing),Inject,,railway-inject-1,2,Transformation,5,6934840
Jena (Inferencing),Inject,,railway-inject-1,2,Recheck,5,76306995
Jena (Inferencing),Inject,,railway-inject-1,3,Read,,98780012
Jena (Inferencing),Inject,,railway-inject-1,3,Check,,77641120
Jena (Inferencing),Inject,,railway-inject-1,3,Transformation,1,18959229
Jena (Inferencing),Inject,,railway-inject-1,3,Recheck,1,104461904
Jena (Inferencing),Inject,,railway-inject-1,3,Transformation,2,14612251
Jena (Inferencing),Inject,,railway-inject-1,3,Recheck,2,87645756
Jena (Inferencing),Inject,,railway-inject-1,3,Transformation,3,10119712
Jena (Inferencing),Inject,,railway-inject-1,3,Recheck,3,68407830
Jena (Inferencing),Inject,,railway-inject-1,3,Transformation,4,10357192
Jena (Inferencing),Inject,,railway-inject-1,3,Recheck,4,80446916
Jena (Inferencing),Inject,,railway-inject-1,3,Transformation,5,9140382
Jena (Inferencing),Inject,,railway-inject-1,3,Recheck,5,85358704
Jena (Inferencing),Inject,,railway-inject-1,4,Read,,54247116
Jena (Inferencing),Inject,,railway-inject-1,4,Check,,76012855
Jena (Inferencing),Inject,,railway-inject-1,4,Transformation,1,10984268
Jena (Inferencing),Inject,,railway-inject-1,4,Recheck,1,71197710
Jena (Inferencing),Inject,,railway-inject-1,4,Transformation,2,7367916
Jena (Inferencing),Inject,,railway-inject-1,4,Recheck,2,67433768
Jena (Inferencing),Inject,,railway-inject-1,4,Transformation,3,19841545
Jena (Inferencing),Inject,,railway-inject-1,4,Recheck,3,64913893
Jena (Inferencing),Inject,,railway-inject-1,4,Transformation,4,6386772
Jena (Inferencing),Inject,,railway-inject-1,4,Recheck,4,62805524
Jena (Inferencing),Inject,,railway-inject-1,4,Transformation,5,6516621
Jena (Inferencing),Inject,,railway-inject-1,4,Recheck,5,60187976
Jena (Inferencing),Inject,,railway-inject-1,5,Read,,43643448
Jena (Inferencing),Inject,,railway-inject-1,5,Check,,97124445
Jena (Inferencing),Inject,,railway-inject-1,5,Transformation,1,13297820
Jena (Inferencing),Inject,,railway-inject-1,5,Recheck,1,82610115
Jena (Inferencing),Inject,,railway-inject-1,5,Transformation,2,9616279
Jena (Inferencing),Inject,,railway-inject-1,5,Recheck,2,83608757
Jena (Inferencing),Inject,,railway-inject-1,5,Transformation,3,10043915
Jena (Inferencing),Inject,,railway-inject-1,5,Recheck,3,77674103
Jena (Inferencing),Inject,,railway-inject-1,5,Transformation,4,5620412
Jena (Inferencing),Inject,,railway-inject-1,5,Recheck,4,60284136
Jena (Inferencing),Inject,,railway-inject-1,5,Transformation,5,6338995
Jena (Inferencing),Inject,,railway-inject-1,5,Recheck,5,63302997
