Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Drools,Repair,,railway-repair-4,1,Read,,826312445
Drools,Repair,,railway-repair-4,1,Check,,4418874477
Drools,Repair,,railway-repair-4,1,Transformation,1,2516421
Drools,Repair,,railway-repair-4,1,Recheck,1,301408617
Drools,Repair,,railway-repair-4,1,Transformation,2,1055525
Drools,Repair,,railway-repair-4,1,Recheck,2,251277037
Drools,Repair,,railway-repair-4,1,Transformation,3,971618
Drools,Repair,,railway-repair-4,1,Recheck,3,234002043
Drools,Repair,,railway-repair-4,1,Transformation,4,741153
Drools,Repair,,railway-repair-4,1,Recheck,4,192417128
Drools,Repair,,railway-repair-4,1,Transformation,5,797502
Drools,Repair,,railway-repair-4,1,Recheck,5,158186685
Drools,Repair,,railway-repair-4,2,Read,,217513192
Drools,Repair,,railway-repair-4,2,Check,,3916609824
Drools,Repair,,railway-repair-4,2,Transformation,1,857447
Drools,Repair,,railway-repair-4,2,Recheck,1,207580883
Drools,Repair,,railway-repair-4,2,Transformation,2,850919
Drools,Repair,,railway-repair-4,2,Recheck,2,216444663
Drools,Repair,,railway-repair-4,2,Transformation,3,919334
Drools,Repair,,railway-repair-4,2,Recheck,3,189045948
Drools,Repair,,railway-repair-4,2,Transformation,4,517918
Drools,Repair,,railway-repair-4,2,Recheck,4,175468764
Drools,Repair,,railway-repair-4,2,Transformation,5,478271
Drools,Repair,,railway-repair-4,2,Recheck,5,154268106
Drools,Repair,,railway-repair-4,3,Read,,112051455
Drools,Repair,,railway-repair-4,3,Check,,3989028045
Drools,Repair,,railway-repair-4,3,Transformation,1,603112
Drools,Repair,,railway-repair-4,3,Recheck,1,200565994
Drools,Repair,,railway-repair-4,3,Transformation,2,428360
Drools,Repair,,railway-repair-4,3,Recheck,2,211297065
Drools,Repair,,railway-repair-4,3,Transformation,3,312858
Drools,Repair,,railway-repair-4,3,Recheck,3,186569290
Drools,Repair,,railway-repair-4,3,Transformation,4,314136
Drools,Repair,,railway-repair-4,3,Recheck,4,172867899
Drools,Repair,,railway-repair-4,3,Transformation,5,225243
Drools,Repair,,railway-repair-4,3,Recheck,5,145263594
Drools,Repair,,railway-repair-4,4,Read,,82164312
Drools,Repair,,railway-repair-4,4,Check,,3897763808
Drools,Repair,,railway-repair-4,4,Transformation,1,413897
Drools,Repair,,railway-repair-4,4,Recheck,1,197494816
Drools,Repair,,railway-repair-4,4,Transformation,2,380863
Drools,Repair,,railway-repair-4,4,Recheck,2,205881480
Drools,Repair,,railway-repair-4,4,Transformation,3,289941
Drools,Repair,,railway-repair-4,4,Recheck,3,181486969
Drools,Repair,,railway-repair-4,4,Transformation,4,264174
Drools,Repair,,railway-repair-4,4,Recheck,4,169703828
Drools,Repair,,railway-repair-4,4,Transformation,5,239389
Drools,Repair,,railway-repair-4,4,Recheck,5,141355055
Drools,Repair,,railway-repair-4,5,Read,,70501932
Drools,Repair,,railway-repair-4,5,Check,,3952436760
Drools,Repair,,railway-repair-4,5,Transformation,1,302003
Drools,Repair,,railway-repair-4,5,Recheck,1,196455890
Drools,Repair,,railway-repair-4,5,Transformation,2,286621
Drools,Repair,,railway-repair-4,5,Recheck,2,204558648
Drools,Repair,,railway-repair-4,5,Transformation,3,234060
Drools,Repair,,railway-repair-4,5,Recheck,3,181749163
Drools,Repair,,railway-repair-4,5,Transformation,4,232336
Drools,Repair,,railway-repair-4,5,Recheck,4,169315601
Drools,Repair,,railway-repair-4,5,Transformation,5,234191
Drools,Repair,,railway-repair-4,5,Recheck,5,145871589
