Tool,Workload,Description,Model,Run,Phase,Iteration,Time
TinkerGraph,Inject,,railway-inject-1,1,Read,,380871030
TinkerGraph,Inject,,railway-inject-1,1,Check,,52961075
TinkerGraph,Inject,,railway-inject-1,1,Transformation,1,15449293
TinkerGraph,Inject,,railway-inject-1,1,Recheck,1,12395293
TinkerGraph,Inject,,railway-inject-1,1,Transformation,2,3168184
TinkerGraph,Inject,,railway-inject-1,1,Recheck,2,11903651
TinkerGraph,Inject,,railway-inject-1,1,Transformation,3,1835011
TinkerGraph,Inject,,railway-inject-1,1,Recheck,3,9729378
TinkerGraph,Inject,,railway-inject-1,1,Transformation,4,1346880
TinkerGraph,Inject,,railway-inject-1,1,Recheck,4,9513076
TinkerGraph,Inject,,railway-inject-1,1,Transformation,5,1281235
TinkerGraph,Inject,,railway-inject-1,1,Recheck,5,9909655
TinkerGraph,Inject,,railway-inject-1,2,Read,,94833918
TinkerGraph,Inject,,railway-inject-1,2,Check,,5419516
TinkerGraph,Inject,,railway-inject-1,2,Transformation,1,1011253
TinkerGraph,Inject,,railway-inject-1,2,Recheck,1,5083078
TinkerGraph,Inject,,railway-inject-1,2,Transformation,2,972492
TinkerGraph,Inject,,railway-inject-1,2,Recheck,2,3885569
TinkerGraph,Inject,,railway-inject-1,2,Transformation,3,798705
TinkerGraph,Inject,,railway-inject-1,2,Recheck,3,4284836
TinkerGraph,Inject,,railway-inject-1,2,Transformation,4,880282
TinkerGraph,Inject,,railway-inject-1,2,Recheck,4,4544612
TinkerGraph,Inject,,railway-inject-1,2,Transformation,5,682879
TinkerGraph,Inject,,railway-inject-1,2,Recheck,5,3442226
TinkerGraph,Inject,,railway-inject-1,3,Read,,56749450
TinkerGraph,Inject,,railway-inject-1,3,Check,,5922187
TinkerGraph,Inject,,railway-inject-1,3,Transformation,1,714968
TinkerGraph,Inject,,railway-inject-1,3,Recheck,1,4888529
TinkerGraph,Inject,,railway-inject-1,3,Transformation,2,676871
TinkerGraph,Inject,,railway-inject-1,3,Recheck,2,4646285
TinkerGraph,Inject,,railway-inject-1,3,Transformation,3,694342
TinkerGraph,Inject,,railway-inject-1,3,Recheck,3,4896764
TinkerGraph,Inject,,railway-inject-1,3,Transformation,4,548632
TinkerGraph,Inject,,railway-inject-1,3,Recheck,4,4465226
TinkerGraph,Inject,,railway-inject-1,3,Transformation,5,541466
TinkerGraph,Inject,,railway-inject-1,3,Recheck,5,4072342
TinkerGraph,Inject,,railway-inject-1,4,Read,,42012452
TinkerGraph,Inject,,railway-inject-1,4,Check,,4502789
TinkerGraph,Inject,,railway-inject-1,4,Transformation,1,1037543
TinkerGraph,Inject,,railway-inject-1,4,Recheck,1,4427127
TinkerGraph,Inject,,railway-inject-1,4,Transformation,2,563159
TinkerGraph,Inject,,railway-inject-1,4,Recheck,2,4391100
TinkerGraph,Inject,,railway-inject-1,4,Transformation,3,586902
TinkerGraph,Inject,,railway-inject-1,4,Recheck,3,3635827
TinkerGraph,Inject,,railway-inject-1,4,Transformation,4,504510
TinkerGraph,Inject,,railway-inject-1,4,Recheck,4,4103974
TinkerGraph,Inject,,railway-inject-1,4,Transformation,5,521235
TinkerGraph,Inject,,railway-inject-1,4,Recheck,5,3905553
TinkerGraph,Inject,,railway-inject-1,5,Read,,33690024
TinkerGraph,Inject,,railway-inject-1,5,Check,,5311354
TinkerGraph,Inject,,railway-inject-1,5,Transformation,1,846863
TinkerGraph,Inject,,railway-inject-1,5,Recheck,1,4296158
TinkerGraph,Inject,,railway-inject-1,5,Transformation,2,642354
TinkerGraph,Inject,,railway-inject-1,5,Recheck,2,3954342
TinkerGraph,Inject,,railway-inject-1,5,Transformation,3,580309
TinkerGraph,Inject,,railway-inject-1,5,Recheck,3,2972662
TinkerGraph,Inject,,railway-inject-1,5,Transformation,4,510409
TinkerGraph,Inject,,railway-inject-1,5,Recheck,4,3722292
TinkerGraph,Inject,,railway-inject-1,5,Transformation,5,565409
TinkerGraph,Inject,,railway-inject-1,5,Recheck,5,2993128
