Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Jena (No Inferencing),Inject,,railway-inject-8,1,Read,,941042026
Jena (No Inferencing),Inject,,railway-inject-8,1,Check,,811589451
Jena (No Inferencing),Inject,,railway-inject-8,1,Transformation,1,25688256
Jena (No Inferencing),Inject,,railway-inject-8,1,Recheck,1,310884187
Jena (No Inferencing),Inject,,railway-inject-8,1,Transformation,2,3991915
Jena (No Inferencing),Inject,,railway-inject-8,1,Recheck,2,238064629
Jena (No Inferencing),Inject,,railway-inject-8,1,Transformation,3,2598374
Jena (No Inferencing),Inject,,railway-inject-8,1,Recheck,3,228782224
Jena (No Inferencing),Inject,,railway-inject-8,1,Transformation,4,3670510
Jena (No Inferencing),Inject,,railway-inject-8,1,Recheck,4,227881105
Jena (No Inferencing),Inject,,railway-inject-8,1,Transformation,5,3040784
Jena (No Inferencing),Inject,,railway-inject-8,1,Recheck,5,224647340
Jena (No Inferencing),Inject,,railway-inject-8,2,Read,,500274504
Jena (No Inferencing),Inject,,railway-inject-8,2,Check,,227474336
Jena (No Inferencing),Inject,,railway-inject-8,2,Transformation,1,5509425
Jena (No Inferencing),Inject,,railway-inject-8,2,Recheck,1,239877333
Jena (No Inferencing),Inject,,railway-inject-8,2,Transformation,2,3324940
Jena (No Inferencing),Inject,,railway-inject-8,2,Recheck,2,224453105
Jena (No Inferencing),Inject,,railway-inject-8,2,Transformation,3,2956015
Jena (No Inferencing),Inject,,railway-inject-8,2,Recheck,3,225241608
Jena (No Inferencing),Inject,,railway-inject-8,2,Transformation,4,4109452
Jena (No Inferencing),Inject,,railway-inject-8,2,Recheck,4,223336195
Jena (No Inferencing),Inject,,railway-inject-8,2,Transformation,5,2808637
Jena (No Inferencing),Inject,,railway-inject-8,2,Recheck,5,216981300
Jena (No Inferencing),Inject,,railway-inject-8,3,Read,,336873606
Jena (No Inferencing),Inject,,railway-inject-8,3,Check,,293509516
Jena (No Inferencing),Inject,,railway-inject-8,3,Transformation,1,3819839
Jena (No Inferencing),Inject,,railway-inject-8,3,Recheck,1,196460954
Jena (No Inferencing),Inject,,railway-inject-8,3,Transformation,2,3481441
Jena (No Inferencing),Inject,,railway-inject-8,3,Recheck,2,193879043
Jena (No Inferencing),Inject,,railway-inject-8,3,Transformation,3,1769418
Jena (No Inferencing),Inject,,railway-inject-8,3,Recheck,3,187969117
Jena (No Inferencing),Inject,,railway-inject-8,3,Transformation,4,1534270
Jena (No Inferencing),Inject,,railway-inject-8,3,Recheck,4,192335342
Jena (No Inferencing),Inject,,railway-inject-8,3,Transformation,5,1444841
Jena (No Inferencing),Inject,,railway-inject-8,3,Recheck,5,189326037
Jena (No Inferencing),Inject,,railway-inject-8,4,Read,,307822916
Jena (No Inferencing),Inject,,railway-inject-8,4,Check,,210717202
Jena (No Inferencing),Inject,,railway-inject-8,4,Transformation,1,3270990
Jena (No Inferencing),Inject,,railway-inject-8,4,Recheck,1,208868539
Jena (No Inferencing),Inject,,railway-inject-8,4,Transformation,2,1630706
Jena (No Inferencing),Inject,,railway-inject-8,4,Recheck,2,205772408
Jena (No Inferencing),Inject,,railway-inject-8,4,Transformation,3,1514189
Jena (No Inferencing),Inject,,railway-inject-8,4,Recheck,3,205454741
Jena (No Inferencing),Inject,,railway-inject-8,4,Transformation,4,1611787
Jena (No Inferencing),Inject,,railway-inject-8,4,Recheck,4,204893143
Jena (No Inferencing),Inject,,railway-inject-8,4,Transformation,5,1525696
Jena (No Inferencing),Inject,,railway-inject-8,4,Recheck,5,203197389
Jena (No Inferencing),Inject,,railway-inject-8,5,Read,,318032936
Jena (No Inferencing),Inject,,railway-inject-8,5,Check,,206009920
Jena (No Inferencing),Inject,,railway-inject-8,5,Transformation,1,3358135
Jena (No Inferencing),Inject,,railway-inject-8,5,Recheck,1,212413608
Jena (No Inferencing),Inject,,railway-inject-8,5,Transformation,2,1916505
Jena (No Inferencing),Inject,,railway-inject-8,5,Recheck,2,205899126
Jena (No Inferencing),Inject,,railway-inject-8,5,Transformation,3,1579210
Jena (No Inferencing),Inject,,railway-inject-8,5,Recheck,3,188509123
Jena (No Inferencing),Inject,,railway-inject-8,5,Transformation,4,1463838
Jena (No Inferencing),Inject,,railway-inject-8,5,Recheck,4,187624967
Jena (No Inferencing),Inject,,railway-inject-8,5,Transformation,5,1354667
Jena (No Inferencing),Inject,,railway-inject-8,5,Recheck,5,183666123
