Tool,Workload,Description,Model,Run,Query,Iteration,Matches
Eclipse OCL,Batch,,railway-batch-1,1,ConnectedSegments,1,0
Eclipse OCL,Batch,,railway-batch-1,1,PosLength,1,0
Eclipse OCL,Batch,,railway-batch-1,1,RouteSensor,1,0
Eclipse OCL,Batch,,railway-batch-1,1,SemaphoreNeighbor,1,0
Eclipse OCL,Batch,,railway-batch-1,1,SwitchSet,1,0
Eclipse OCL,Batch,,railway-batch-1,1,SwitchMonitored,1,0
