Tool,Workload,Description,Model,Run,Query,Iteration,Matches
TinkerGraph,Batch,,railway-batch-64,1,ConnectedSegments,1,0
TinkerGraph,Batch,,railway-batch-64,1,PosLength,1,0
TinkerGraph,Batch,,railway-batch-64,1,RouteSensor,1,0
TinkerGraph,Batch,,railway-batch-64,1,SemaphoreNeighbor,1,0
TinkerGraph,Batch,,railway-batch-64,1,SwitchSet,1,0
TinkerGraph,Batch,,railway-batch-64,1,SwitchMonitored,1,0
