Tool,Workload,Description,Model,Run,Phase,Iteration,Time
VIATRA (Local Search),Batch,,railway-batch-2048,1,Read,,40636621891
VIATRA (Local Search),Batch,,railway-batch-2048,1,Check,,578708604586
