Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Neo4j (Core API-CSV),Batch,,railway-batch-16,1,Read,,7265732888
Neo4j (Core API-CSV),Batch,,railway-batch-16,1,Check,,1038094141
