Tool,Workload,Description,Model,Run,Phase,Iteration,Time
RDF4J (No Inferencing),Batch,,railway-batch-32,1,Read,,6108173321
RDF4J (No Inferencing),Batch,,railway-batch-32,1,Check,,22109303983
